candidateId,action,type,region,city,name,address,phone,website,googleMapsUri,businessStatus,possibleProviderIds,duplicateSignals,reviewReasons
google-place-chijcahir1xofg0rp0eidj9i4xs,corroborate_existing_provider,gp,Taranaki,New Plymouth,City West Medical Centre,"125 Vivian Street, New Plymouth Central, New Plymouth 4310",06 758 0863,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/city-west-medical-centre/,https://maps.google.com/?cid=8926495373827129663&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-city-west-medical-centre-39-0625-174-0657,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-city-west-medical-centre-39-0625-174-0657; Google Places result is 0 km from the query centre.; possible existing provider match: gp-city-west-medical-centre-39-0625-174-0657"
google-place-chiji1nmwstofg0rcci-1cm-a68,corroborate_existing_provider,gp,Taranaki,New Plymouth,Eastside Medical Centre,"488 Devon Street East, Strandon, New Plymouth 4312",06 757 3111,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/eastside-medical-centre/,https://maps.google.com/?cid=12610991705181571081&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-eastside-medical-centre-39-0511-174-0976,phone; name; address,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-eastside-medical-centre-39-0511-174-0976; Google Places result is 0 km from the query centre.; possible existing provider match: gp-eastside-medical-centre-39-0511-174-0976"
google-place-chijbq67vcckfw0r3fkd3dd-qpy,corroborate_existing_provider,gp,Taranaki,Eltham,Eltham Health Centre,"132 High Street, Eltham 4322",06 764 8702,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/eltham-health-centre/,https://maps.google.com/?cid=17773735415220795869&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-eltham-health-centre-39-4313-174-2997,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-eltham-health-centre-39-4313-174-2997; Google Places result is 0 km from the query centre.; possible existing provider match: gp-eltham-health-centre-39-4313-174-2997"
google-place-chij3uta1b9ufg0ro8gs5p1clm4,corroborate_existing_provider,gp,Taranaki,Inglewood,Full Circle Medical,"12 Brown Street, Inglewood 4330",06 756 7227,,https://maps.google.com/?cid=14885624501614330275&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-full-circle-medical-39-1561-174-2042,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-full-circle-medical-39-1561-174-2042; Google Places result is 0 km from the query centre.; possible existing provider match: gp-full-circle-medical-39-1561-174-2042"
google-place-chijn6xaquuhfw0r-yw4qmific,corroborate_existing_provider,gp,Taranaki,Stratford,Regan Street Health Centre,"89 Regan Street, Stratford 4332",,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/regan-street-health-centre/,https://maps.google.com/?cid=2845750101814601467&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-regan-street-health-centre-39-3383-174-2833,name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-regan-street-health-centre-39-3383-174-2833; Google Places result is 0 km from the query centre.; possible existing provider match: gp-regan-street-health-centre-39-3383-174-2833"
google-place-chij14muylvvfg0ri3cbhge3-kc,corroborate_existing_provider,gp,Taranaki,Inglewood,The Nest Health Centre,"12 Brown Street, Inglewood 4330",06 756 7667,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/the-nest-health-centre/,https://maps.google.com/?cid=5186518812844978211&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-the-nest-health-centre-39-1561-174-2042,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-the-nest-health-centre-39-1561-174-2042; Google Places result is 0 km from the query centre.; possible existing provider match: gp-the-nest-health-centre-39-1561-174-2042"
google-place-chij55ox1mnofg0re2fx6fo1kik,corroborate_existing_provider,gp,Taranaki,New Plymouth,Tukapa Medical Centre,"52 Tukapa Street, Westown, New Plymouth 4310",06 753 3070,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/tukapa-medical-centre/,https://maps.google.com/?cid=2966242656351510803&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-tukapa-medical-centre-39-0712-174-0620,phone; name; address,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-tukapa-medical-centre-39-0712-174-0620; Google Places result is 0 km from the query centre.; possible existing provider match: gp-tukapa-medical-centre-39-0712-174-0620"
google-place-chijyaj2qlifbw0rylqks7nknpo,corroborate_existing_provider,gp,Waikato,Hamilton,Clarence Medical Centre,"129 Pembroke Street, Hamilton Lake, Hamilton 3204",07 838 3145,,https://maps.google.com/?cid=18058560092072752224&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-clarence-medical-centre-37-8030-175-2813,phone; name; address,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-clarence-medical-centre-37-8030-175-2813; Google Places result is 0 km from the query centre.; possible existing provider match: gp-clarence-medical-centre-37-8030-175-2813"
google-place-chiju1nw93b9bg0ropmjec0iw-a,corroborate_existing_provider,gp,Waikato,Cambridge,Dr Nigel Schofield,"118 Shakespeare Street, Leamington, Cambridge 3432",07 827 6655,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/dr-npe-schofield/,https://maps.google.com/?cid=17319474368929724832&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-dr-n-p-e-schofield-37-9057-175-4759,phone,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-dr-n-p-e-schofield-37-9057-175-4759; Google Places result is 0 km from the query centre.; possible existing provider match: gp-dr-n-p-e-schofield-37-9057-175-4759"
google-place-chijd0p4wnz9bg0rh3tfq6azo-o,corroborate_existing_provider,gp,Waikato,Cambridge,Duke St Health & Medical Centre,"71 Duke Street, Cambridge 3434",07 823 0281,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/duke-st-health-medical-centre/,https://maps.google.com/?cid=16907554952761930887&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-duke-st-health-medical-centre-37-8950-175-4715,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-duke-st-health-medical-centre-37-8950-175-4715; Google Places result is 0 km from the query centre.; possible existing provider match: gp-duke-st-health-medical-centre-37-8950-175-4715"
google-place-chijffzgljocbw0rfwyl7yaxujo,corroborate_existing_provider,gp,Waikato,Cambridge,Pillay Dr Krishnen,"189 Victoria Street West, Cambridge 3434",07 827 9933,,https://maps.google.com/?cid=11148856070626413695&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-dr-k-pillay-ltd-37-8833-175-4638,phone,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-dr-k-pillay-ltd-37-8833-175-4638; Google Places result is 0 km from the query centre.; possible existing provider match: gp-dr-k-pillay-ltd-37-8833-175-4638"
google-place-chijt5-xefunqw0rxbzrxrdqdhm,corroborate_existing_provider,gp,Wairarapa,Masterton,Kuripuni Medical Centre,"2 Crayne Street, Masterton 5810",06 377 4093,,https://maps.google.com/?cid=8290230469997434460&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-kuripuni-medical-centre-40-9584-175-6494,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-kuripuni-medical-centre-40-9584-175-6494; Google Places result is 0 km from the query centre.; possible existing provider match: gp-kuripuni-medical-centre-40-9584-175-6494"
google-place-chijis2vbp2qog0rg4nxoyhb9au,corroborate_existing_provider,gp,Wellington,Lower Hutt,Avalon Medical Centre,"840 High Street, Avalon, Lower Hutt 5011",04 567 7359,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/avalon-medical-centre/,https://maps.google.com/?cid=11958705733621614875&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-avalon-medical-centre-41-1977-174-9379,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-avalon-medical-centre-41-1977-174-9379; Google Places result is 0 km from the query centre.; possible existing provider match: gp-avalon-medical-centre-41-1977-174-9379"
google-place-chijm0cugc6wog0rgvbdkmyap-c,corroborate_existing_provider,gp,Wellington,Kelburn,Kelburn GPs,"42 Upland Road, Kelburn, Wellington 6012",04 475 9801,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/kelburn-gps/,https://maps.google.com/?cid=17845373250541188634&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-kelburn-gps-41-2876-174-7656,phone; name; address,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-kelburn-gps-41-2876-174-7656; Google Places result is 0 km from the query centre.; possible existing provider match: gp-kelburn-gps-41-2876-174-7656"
google-place-chijfstbw5rtp20rmxnijkyvq5o,corroborate_existing_provider,gp,Wellington,Porirua,Titahi Bay Doctors,"3 Whitehouse Road, Tītahi Bay, Wellington 5022",04 236 8171,https://titahibaydoctors.co.nz/,https://maps.google.com/?cid=11145165857160853913&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-t-tahi-bay-doctors-limited-41-1081-174-8394; gp-t-tahi-bay-surgery-ltd-41-1089-174-8400,phone; website-domain; gp-corroboration-target; name; near-target-location,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-t-tahi-bay-surgery-ltd-41-1089-174-8400; Google Places result is 0.1 km from the query centre.; possible existing provider match: gp-t-tahi-bay-doctors-limited-41-1081-174-8394, gp-t-tahi-bay-surgery-ltd-41-1089-174-8400"
google-place-chijbvuwa5rtp20rllf5afpbjj0,corroborate_existing_provider,gp,Wellington,Porirua,Titahi Bay Surgery,"Tītahi Bay, Wellington 5022",04 236 8200,https://www.ccdhb.org.nz/our-services/find-a-gp/titahi-bay-surgery/,https://maps.google.com/?cid=4406309729294964630&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-t-tahi-bay-surgery-ltd-41-1089-174-8400,phone,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-t-tahi-bay-surgery-ltd-41-1089-174-8400; Google Places result is 0 km from the query centre.; possible existing provider match: gp-t-tahi-bay-surgery-ltd-41-1089-174-8400"
